Point,X,Y
P1450,58.562762402998224,66.29298006981354
P1451,59.77243877349379,63.0909364997088
P1452,57.150835358806205,66.48278931007854
P1453,52.4141315166416,68.37760625384794
P1454,57.91902797557373,59.91468797431839
P1455,57.749935710020935,70.65717147588158
P1456,57.323324564918885,66.6130412819433
P1457,56.34521862142263,68.4106483246563
P1458,63.42753869395102,73.31873974983385
P1459,59.122180272503925,68.00894662141059
P1460,60.49033769769472,70.83142301838356
P1461,56.405838061956345,68.35252390794777
P1462,59.02651351941659,64.71115320301176
P1463,60.45876242224186,66.13508178392004
P1464,59.418854784390206,65.96620932426737
P1465,67.89059028781092,69.43452358526848
P1466,64.34577296248449,62.95007213289258
P1467,55.55379585885838,69.29885251206989
P1468,64.38023396264897,71.62701804087942
P1469,56.98009687015385,63.96703105087844
P1470,51.80257918737283,63.23388002272607
P1471,64.98285255289724,62.90077079347311
P1472,63.20239897600412,64.14273602300985
P1473,61.6202851411078,59.8353887458295
P1474,60.4260472481695,51.53988813094675
P1475,59.06551920919008,57.66287040328187
P1476,66.02997258273408,68.4983330874403
P1477,62.333354909830405,71.8445280222172
P1478,55.25541739587581,72.86313439062002
P1479,64.66095782130192,63.93550120751474
P1480,65.67810073591473,60.021679194147644
P1481,55.87742919236163,62.26134624542135
P1482,57.355111459679925,60.24549060757886
P1483,66.11541533547663,63.835155198335755
P1484,61.7625248417844,62.43341885113844
P1485,50.896983497257416,66.2152581127614
P1486,50.43872512290112,64.69114679261538
P1487,53.15842480583595,73.94274199653864
P1488,64.5568136108736,65.47589206072166
P1489,66.31853338827334,61.19157810140419
P1490,62.71739689335047,65.89914695173421
P1491,61.32010040666835,70.72559075048045
P1492,63.66246051389901,66.29925648271261
P1493,51.72556281885852,60.67979167124241
P1494,59.38645533202138,65.42017568424492
P1495,54.34898137663038,75.8525450401029
P1496,67.58197027626787,67.70953244176617
P1497,60.360184306418724,64.04505963544482
P1498,55.24040769988882,65.34866233333489
P1499,61.288762700713754,59.41207741033269
P1500,61.67088208622449,64.30133428028863
P1501,50.46096221061305,61.12826745149224
P1502,57.93197233289178,73.49459445803086
P1503,62.78276562266879,58.99033293905049
P1504,62.43018144708819,58.037132049777355
P1505,65.41345526943536,62.879939066819546
P1506,59.531819056304144,70.96608491393985
P1507,53.56418215707875,58.71296816699154
P1508,57.08200336826997,69.67270482958692
P1509,52.40326962261579,52.25529980850244
P1510,57.744205707955004,67.48283359959915
P1511,66.00130874869414,62.9157738706157
P1512,57.94286696441999,70.19255330415086
P1513,50.6512915015229,63.25165651167646
P1514,60.952119449625286,67.02148424578266
P1515,57.450966534045584,65.15498455267628
P1516,47.55836323293505,62.03788214449768
P1517,62.26754356277234,60.57967684585394
P1518,60.294921107947985,67.01092625361214
P1519,58.287253995711175,65.76708696948457
P1520,55.18633717357694,64.07024924136779
P1521,63.05108084794611,65.70637832435796
P1522,57.06734365218032,66.00897381930857
P1523,63.57304895318309,55.77526424640135
P1524,65.79537032477948,63.48685367593517
P1525,62.12744966620115,70.38761115640352
P1526,53.14163151384767,61.80751548907604
P1527,58.55725652062148,61.473109154940076
P1528,68.67468287918405,61.14452557777943
P1529,57.22226610256567,65.9197506422134
P1530,53.98925236961956,63.21943679709681
P1531,61.587266306250875,63.5021281802787
P1532,59.533065705500256,62.61800549398233
P1533,52.427648454096165,66.44716945102657
P1534,68.7746653582362,65.08280733852547
P1535,61.126320586237746,68.11725239802587
P1536,53.6533475172665,72.66131596158323
P1537,61.01164398211401,72.34335604590099
P1538,56.334835022380055,73.18127865151021
P1539,63.875777470173915,67.48868038633562
P1540,61.17012227176574,63.881621218664975
P1541,66.00265829236936,65.6316194143162
P1542,50.16465148206424,59.97266092231849
P1543,59.07077123903626,66.394995424245
P1544,59.717057555500524,70.48536855407148
P1545,50.24449067980687,65.64614571427322
P1546,50.91010387306423,68.41870532967876
P1547,59.52770642778999,66.88824487410854
P1548,55.68058519705117,70.75759219245988
P1549,65.20862332029425,67.62594936355349
P1550,59.3524137656828,67.60935778382809
P1551,56.465537160063256,68.85000046559321
P1552,68.2474044716196,69.81774751990633
P1553,56.351987650962954,66.62637792772897
P1554,53.53429228120676,67.57575640029054
P1555,62.253017064312694,56.58582647210526
P1556,54.191080780438185,63.725874964653045
P1557,58.49570126429587,59.55735379061537
P1558,61.94489364676092,66.13163124023231
P1559,59.0286543401074,61.598938249287364
P1560,65.24353563208282,72.44933200889733
P1561,57.58219258076731,62.24524887280331
P1562,62.45603832705998,63.388867791138566
P1563,59.30301399668383,68.32843918276102
P1564,50.45321956246354,70.932360461837
P1565,60.363402621646706,63.14828084947019
P1566,59.55382922889275,64.83093209759234
P1567,51.343993482775375,71.72722202353957
P1568,60.206628161353095,66.9935095870132
P1569,64.75774885287021,60.40476894097865
P1570,62.367359495176146,63.79561509095543
P1571,64.23385387608246,55.427476608418274
P1572,59.504528498793654,62.287307048972174
P1573,62.16131475317078,67.1151988431569
P1574,56.46187052588987,61.7952176112078
P1575,59.446673157213354,60.96510997708156
P1576,64.20991847726063,63.33856759798649
P1577,45.46505890339179,63.31330074520187
P1578,54.80728089578014,57.65925883042574
P1579,53.81286680888714,65.49233812324836
P1580,66.64320414124116,66.40933013239241
P1581,56.9674830589213,67.05156887826816
P1582,57.704548448905044,61.87429833876585
P1583,54.22818665883508,57.116770369617264
P1584,58.050381467202776,65.71124070464059
P1585,59.51688164992555,63.12814882423689
P1586,55.27126969651609,67.73710786258236
P1587,53.41434040026708,68.49212561229564
P1588,54.98891490536638,61.614041431911346
P1589,52.666074046921615,62.743690339014634
P1590,64.87656229238989,67.3203263979978
P1591,64.89211056014018,67.34964145670271
P1592,54.48165085734816,63.51144849052599
P1593,56.099004354412685,70.98758706817569
P1594,54.01605676786844,69.021639602251
P1595,64.46476935054385,73.23329090772239
P1596,57.951567036852516,68.20544971811073
P1597,71.40825918269421,62.22061245379837
P1598,52.324798762338204,56.53995484741506
P1599,63.563560144306656,56.52582406373637
P1600,58.13840473531039,66.96790934167532
P1601,60.92587768414957,66.91450188882878
P1602,61.11144927900427,70.75489615991027
P1603,55.23841809630601,61.953521876936605
P1604,56.13670277364588,68.73586315338174
P1605,64.50199294197532,67.03051393693329
P1606,65.91746833444964,59.69881609680628
P1607,68.33612055775569,71.85457379770516
P1608,63.67810998622873,73.01809508946977
P1609,51.71688396161113,62.639983386818066
P1610,56.32348269659024,68.24665695690804
P1611,54.749296301989276,68.40872817201868
P1612,66.85268071998357,68.128413050378
P1613,61.41875511830751,60.55456996594663
P1614,55.765745169373176,70.623285073835
P1615,63.89674501952666,64.82441216280105
P1616,57.91045227117055,55.8838645709988
P1617,54.64573790657781,73.60138589212876
P1618,53.597722144987664,65.85265919549487
P1619,65.037219865976,59.352847993989684
P1620,60.923552373905416,69.22061991879795
P1621,60.062496609536254,77.90781375050045
P1622,51.65700370560902,69.76427838447745
P1623,59.135991313017676,68.47364069676503
P1624,62.20653575849623,61.70079711300502
P1625,61.144981962296704,56.63944346870771
P1626,63.01623750285697,66.34171309695736
P1627,63.19330084321551,69.76153246289218
P1628,61.83809920104856,65.66640238909224
P1629,55.59465831669354,61.79500656357927
P1630,65.93367310088665,71.46350932567691
P1631,58.80944781843973,65.20701236263973
P1632,55.47692812503117,70.2774058037035
P1633,63.32708411845889,73.73547846408687
P1634,55.608384614101304,63.29896445441802
P1635,61.15722961262786,67.90920291976597
P1636,58.92166181226184,61.07167509295835
P1637,64.40703764461786,68.24510913145512
P1638,55.41862949718138,71.09949260497473
P1639,65.85099354598302,65.60433423761506
P1640,60.39798931188018,67.49325997002158
P1641,55.691484648718706,65.13514165623837
P1642,49.2380822769541,68.9440504047632
P1643,52.1925338877907,71.7653892279305
P1644,58.34939953016775,64.04749858130971
P1645,56.861330469577474,63.70382506735066
P1646,67.09265672574018,53.80486104559214
P1647,66.38482693044094,66.52110566495769
P1648,53.964891760713925,60.161094231278426
P1649,68.38196513604102,60.74521904025771
P1650,54.233247447020204,70.11791544064128
P1651,61.69276438142957,60.779334905586204
P1652,61.083124877023096,60.38411292361875
P1653,65.50410699211302,69.7761693419291
P1654,62.66003099410972,66.62747477561157
P1655,68.80594062433687,64.99858847324701
P1656,54.090629372896,67.02263260774538
P1657,70.43023524768557,60.433582280663664
P1658,58.19268616653007,66.87400717145654
P1659,59.7304757549713,60.579633888302084
P1660,65.60928928115236,75.44018324907766
P1661,60.980657295119535,60.931692696188
P1662,52.255197374732624,66.16089191549531
P1663,65.5193867165813,67.13825485922922
P1664,59.98798079540573,62.34827756694812
P1665,54.539181836409554,68.75638096846197
P1666,64.56885810692793,58.0442159598917
P1667,67.94919489090341,67.58332049402301
P1668,66.99797322572897,58.96042513181698
P1669,53.17087922292281,64.32963810604717
P1670,62.51392213447597,73.08362370317134
P1671,63.53039456907566,63.90793425434585
P1672,54.86815396167054,70.53500257723617
P1673,55.176472871246425,72.32810849647545
P1674,58.57807675196745,72.15761932678032
P1675,63.394656450296395,64.38352029750894
P1676,57.403018140869364,63.46591455194264
P1677,62.14158346187619,65.34720423297972
P1678,57.03094295965647,64.25465865357066
P1679,60.39288514859575,55.42069657513335
P1680,62.29084057394349,60.59125448877437
P1681,54.233337983971275,57.4069504380018
P1682,51.03053751066055,58.9004862359947
P1683,56.45489521184755,73.78966611886956
P1684,57.37060162052398,65.79987547820615
P1685,62.00240693253164,65.58979333797132
P1686,59.61278269637003,59.6211780638034
P1687,67.25463774139607,73.13238489637048
P1688,51.586706529386575,60.391871341011296
P1689,58.60094828811497,60.659579922904136
P1690,62.52982776727933,61.72277508917024
P1691,70.82528033903301,70.35746867454618
P1692,61.06287015316107,69.6214381849388
P1693,65.52950212178655,62.4622363037379
P1694,55.91891377729018,65.35164378336341
P1695,64.30818062248972,65.62577179394037
P1696,52.11501758904501,61.38729000222121
P1697,59.63013568202811,64.65950478053377
P1698,69.86271088394903,58.76305425920451
P1699,62.527946209179376,71.70100898747731
P1700,71.35724872711398,63.180211595672176
P1701,62.457147263601,67.56392160739391
P1702,60.97740865776645,64.55519659442312
P1703,62.17987694750023,53.604892616511414
P1704,63.410347450313154,65.56780056647885
P1705,58.88762551610867,74.210879880738
P1706,56.62532990604724,63.186158049207364
P1707,69.95776651102366,61.25572412817564
P1708,57.2494235853173,64.33838559456117
P1709,64.20367241064774,65.93511128308991
P1710,53.536873264238686,62.60524146592765
P1711,56.963227833938944,64.6525052964963
P1712,62.129218293149144,66.88192590149588
P1713,51.11994122975799,69.78773444402385
P1714,61.262844229983116,71.23039421417258
P1715,62.22099163645336,69.95595330981092
P1716,62.33272655725064,71.05801590291237
P1717,62.611253180088895,64.55938139100694
P1718,71.3621736022344,69.00066705025951
P1719,62.868722105022066,59.25663012557749
P1720,53.55846191268231,66.31721966963833
P1721,60.727605988841205,62.23644845746258
P1722,60.7049134980603,72.14882117619618
P1723,63.477012372751496,59.865461706112676
P1724,59.44245586428528,61.377650836163475
P1725,58.06150041795719,63.13872950466661
P1726,57.611772086979975,59.35189082611972
P1727,59.36172659240905,62.477265634187106
P1728,45.35275654998866,74.23837411025748
P1729,65.44384827108335,63.30664673783752
P1730,60.09409524870299,59.727555437070976
P1731,68.47861438905433,73.537799126479
P1732,60.78346864123262,69.60588789883406
P1733,60.87643389466962,58.98473552505831
P1734,57.940883155181716,65.5936758504738
P1735,57.72726140628278,64.01606025154234
P1736,59.543002212454425,64.63604675960542
P1737,60.26129245248742,60.227277201215294
P1738,56.41491925436032,59.219370804350135
P1739,64.889077748431,55.52458876171854
P1740,65.76795171658463,71.2385722876828
P1741,58.489097065086895,53.285883104777156
P1742,58.193447190163546,64.71117127420031
P1743,54.947008900355435,62.681517227862905
P1744,67.65097599431675,67.99217223035784
P1745,55.3771794281095,57.81080373682055
P1746,58.36491341195114,64.03944449292302
P1747,62.48099593681658,62.591074793445536
P1748,62.55749787680931,73.70819318027102
P1749,64.07750511222132,64.78360171701152
P1750,59.08424764473352,63.39497089619058
P1751,65.90320456226073,62.177089493219135
P1752,60.22611354499991,65.23039055846489
P1753,57.49107903594234,58.823905034521545
P1754,61.61487251808834,64.72548212665077
P1755,62.50120234718285,62.59879862102375
P1756,66.10410649406523,61.0545179845467
P1757,68.56020142008947,57.13563570577282
P1758,62.17385032278445,67.13943807136981
P1759,56.02221466029559,66.90977272037456
P1760,66.3975933488008,55.02431522290671
P1761,62.513724037454075,53.78028130851465
P1762,55.17167598238396,72.33124864205425
P1763,57.09108983303973,59.71754016015962
P1764,59.01031135507659,74.30557852173598
P1765,50.84158876396987,60.26910539762295
P1766,67.48715841589814,73.3596605459198
P1767,59.48284387854858,59.424262838630106
P1768,70.4792175090458,72.17499076287139
P1769,63.39473493881116,61.34418942978161
P1770,59.754853295809816,64.27837963529826
P1771,61.65425652307789,71.529506471591
P1772,64.39708520568702,60.15180765356859
P1773,66.8824822500977,66.4090946300592
P1774,63.43532897929458,71.59943386675371
P1775,54.442098752432244,64.83878489582092
P1776,57.342727243203925,57.94463258585545
P1777,61.7335498880246,76.3020044821299
P1778,50.799611277471236,64.85473725027738
P1779,63.20271467537387,65.55385190745281
P1780,59.434359737421296,59.15352636449379
P1781,61.16393371470082,61.59456210342833
P1782,49.05039147510723,70.37566499231178
P1783,64.79192909921021,65.23247439582985
P1784,61.14537344102851,69.83443105722003
P1785,61.12169828389041,69.06807899642591
P1786,58.51258899563075,70.90392682358276
P1787,61.60392862966342,65.87323374622643
P1788,53.64969455643984,66.29130134435769
P1789,55.840225412527744,62.12772773062178
P1790,55.92312185841939,60.20194280645349
P1791,70.62385701508481,70.99102577894782
P1792,69.60183751072131,59.49697241199996
P1793,60.35626874955446,59.17921568658157
P1794,56.52152561401468,60.86842857462541
P1795,66.1979200322078,63.21696644854208
P1796,65.34189666847008,67.71854400314834
P1797,71.51819376052394,58.34250099587124
P1798,66.29616619893399,70.15898391680328
P1799,55.13310580986483,69.53210001412921
P1800,61.68072481513114,63.97635683020967
P1801,55.880322565140006,61.76400746847867
P1802,70.24906047892964,65.00307268530867
P1803,63.910650007657296,61.44095278249601
P1804,56.1007352688918,69.86893164162474
P1805,53.25211894224234,63.13153804442628
P1806,60.17013705536116,65.50117670828024
P1807,59.104533574919216,66.78118901493166
P1808,63.46427877908906,68.30586895456699
P1809,55.07098095666087,63.721302059320415
P1810,65.9738143093847,69.02591234408243
P1811,53.13570274259468,66.5816595515849
P1812,50.10887375312595,65.21120705927166
P1813,69.48883508372988,60.73448277228956
P1814,55.82838477254209,68.43813401707787
P1815,52.28599242395177,62.152602365517325
P1816,62.98220568790876,62.14571368539769
P1817,58.82015006394514,68.34883569641765
P1818,62.10773041768281,66.20068278332931
P1819,58.304388603649805,66.6652750187103
P1820,59.38133659950122,67.06012524466603
P1821,57.51533987441011,64.17843961529206
P1822,55.05021103723993,64.84246575497194
P1823,55.94499568185577,59.98679097427103
P1824,61.29330573927694,65.95732899135947
P1825,63.91436867474286,63.05993493691206
P1826,62.04026423418378,67.47858907523148
P1827,62.223869039157975,61.28455842739036
P1828,60.74681741135594,66.63863133224598
P1829,60.03589233453971,55.61085053733012
P1830,60.8024481198674,74.95638967728759
P1831,58.19980365621509,61.723653059651056
P1832,61.86674279855699,66.40570194709957
P1833,65.96367582708207,59.33959329841001
P1834,63.65690126287496,67.65689927563159
P1835,59.289267315297266,66.52409293064761
P1836,65.14728740799178,68.92541921012803
P1837,54.28490343963136,68.69071184039969
P1838,59.67655697483741,65.32793344106982
P1839,60.36598495500847,64.32390655040783
P1840,65.95853748553533,64.62326918067855
P1841,54.402269358084155,63.22911564813622
P1842,60.89347358405238,70.53146652933673
P1843,63.015473424744165,61.1725912456383
P1844,72.42594958339446,66.19148889940091
P1845,66.37695368999508,64.31728504890246
P1846,62.66679622352725,68.77760827033282
P1847,66.09097355877128,69.75815737420201
P1848,64.36098500036489,63.58210970962651
P1849,57.141269790219695,66.49673379645888
P1850,64.66564036170534,63.99775684650527
P1851,65.32585982857194,71.5367753546878
P1852,55.4183954046329,61.23385683291674
P1853,59.29812470547332,66.38425700685139
P1854,57.37716493116474,71.08491205490215
P1855,62.12033430759226,65.17751171708333
P1856,52.820452380657365,59.07882882607622
P1857,61.40504625140903,55.403319682303234
P1858,65.06318704822036,64.28830770032455
P1859,76.21546484797366,75.3856231277725
P1860,59.09275465376242,64.52148348860908
P1861,64.97790757001015,72.66427674463117
P1862,51.80985471281991,56.96131040590391
P1863,56.889825972228095,67.62231912428238
P1864,62.48436795253799,69.81397154742733
P1865,54.00151235817346,54.577352616640056
P1866,64.29007097651072,61.27311677165645
P1867,49.90756067805681,65.65278685681722
P1868,63.96587844109339,64.45074290545425
P1869,57.710758069087554,64.28286995534341
P1870,58.14708618799609,58.933787996269245
P1871,56.42659661504784,67.34575957256216
P1872,61.6083927068825,65.7562691268507
P1873,55.0242575907331,64.1832357703895
P1874,49.11467476778573,65.80314498748426
P1875,67.14428853906784,58.366405405810525
P1876,57.070361633411224,66.48098050419559
P1877,66.26421317213742,62.98298922664933
P1878,56.53874835367052,56.139845859127625
P1879,60.517190646540534,74.18934218064685
P1880,61.38679230982338,64.89974459367329
P1881,61.61041155383493,64.95008598223129
P1882,55.93492813869935,68.70475962054968
P1883,61.12880761555877,65.07925963370145
P1884,55.12316986360875,70.86578569370641
P1885,63.32351372666555,62.51185623184714
P1886,65.00912426840969,62.76093122726657
P1887,56.08998253744482,61.58133597133871
P1888,51.144657234559546,67.12194071188192
P1889,50.84427560830825,59.47200275930407
P1890,49.62205995460734,64.61268638244098
P1891,59.24839769864064,63.52986704066136
P1892,54.78711152664712,59.72494810953512
P1893,62.32184931773287,62.522516307311804
P1894,61.58179160768072,61.016380912441
P1895,60.90531371385541,70.8647511679223
P1896,62.930829001963914,63.14413781802584
P1897,61.285994851779634,63.91700671461404
P1898,60.03940092347364,63.53475026533173
P1899,59.17832397057305,65.95442008883379
P1900,55.033206502090245,60.4285452785451
P1901,53.05728723084395,57.79878002973331
P1902,53.913586538897604,65.71758128061857
P1903,55.53606242254058,67.31126508903994
P1904,60.17356874376281,56.14173103952876
P1905,63.27487792110845,68.6485939051627
P1906,55.03068662582574,66.89086194302746
P1907,55.71750881295401,65.43951669536752
P1908,53.677507965225175,56.931020963594406
P1909,58.085914051935156,64.44321974176324
P1910,58.01160153192698,59.67186248799848
P1911,58.00050468934432,66.2118263866133
P1912,59.77553484938731,65.82125463769646
P1913,56.64942399772884,70.27273061622272
P1914,54.119133317226094,67.19402133689023
P1915,65.9094554647998,67.16408641737003
P1916,58.98737886467585,62.6226632900166
P1917,65.18043825523128,58.59661283632247
P1918,55.149378698101785,63.210990055287255
P1919,66.18826878755999,66.70895436218403
P1920,55.15977120744877,63.60361532576793
P1921,56.928384279518525,61.80594953494909
P1922,64.8944477927839,58.827155918314226
P1923,68.04390427867187,68.7270336058308
P1924,65.45430835301849,62.91677219588634
P1925,59.250296404604455,58.550816834638795
P1926,57.37668796466598,67.22144681439418
P1927,66.48031530890698,60.017794324388966
P1928,58.17247031507367,64.31915350895365
P1929,53.021053989037576,67.6610715879128
P1930,56.38004834128695,64.12074341970339
P1931,57.740253140440615,61.447976724261466
P1932,59.96477507259723,64.0297568964439
P1933,58.14071058860667,61.721922702438455
P1934,61.59762335391478,72.44127770821528
P1935,60.69943616419564,69.48253196710007
P1936,53.048890374232684,65.70992647682196
P1937,54.513158405144665,58.35383782610644
P1938,56.30314296270482,70.36354700486108
P1939,64.75007914334823,66.0935212492448
P1940,52.33649720055035,64.11673706875429
P1941,61.50850004450868,65.78991303310369
P1942,50.78103208259627,60.99356968391058
P1943,59.67961117925642,67.41330909282735
P1944,49.01936089450027,64.27044211034064
P1945,60.71524384939476,68.82325394832296
P1946,63.464287921187186,67.62157093463962
P1947,56.00029746649033,56.413990382945116
P1948,58.034736214693,69.50734321343852
P1949,66.96727263762216,68.19747096034004
P1950,62.14670411400867,66.70837841773684
P1951,57.219406266196096,64.4147286790087
P1952,68.34534762913165,60.75848897393656
P1953,68.07389395354926,63.55087330478574
P1954,66.62716054547539,58.66933245726108
P1955,62.92952100582325,61.684534388235704
P1956,52.923664040379066,65.98340319084926
P1957,65.04735894297984,61.19776352632927
P1958,52.504920197707996,64.5866985604927
P1959,59.562823356114095,67.46743832399524
P1960,64.74797285682244,64.73263168427377
P1961,69.27751657397131,66.00905635040881
P1962,58.2678674699655,57.747946884037276
P1963,58.686702398419165,63.486258745649884
P1964,64.80152398140736,67.08117630830084
P1965,54.10315439183692,65.77514473884968
P1966,63.357655858645266,71.87614111724525
P1967,64.4375198370703,68.42380994440165
P1968,60.300429973075815,66.74740402440553
P1969,66.2475245035308,59.00250171134158
P1970,58.25280336391522,61.523440630596916
P1971,61.89576559363062,70.53599979042855
P1972,57.01512856639463,54.24363034638753
P1973,57.93889627487765,69.11063179407833
P1974,62.6881495147494,66.92683811514759
P1975,58.6000334906276,59.244361687010965
P1976,62.57647160812234,61.24573185484419
P1977,70.92048366690229,67.56728243759532
P1978,57.09675848723025,62.24876638675117
P1979,59.53527896693206,63.92224135090213
P1980,65.58416887764977,65.83887276384822
P1981,56.34184130545736,73.50698308320102
P1982,60.246541657601114,68.45977854186003
P1983,56.958867462776205,66.63402032485035
P1984,61.555549955715975,56.496578185567316
P1985,70.0763755523032,70.80790007415146
P1986,58.01402341927006,60.03978616794865
P1987,61.73780806901776,65.39013964736479
P1988,61.778344742816145,65.8620982828734
P1989,62.53120494652963,71.51287564726313
P1990,62.84051602564323,60.27655025490527
P1991,66.81281426356226,72.38276553569729
P1992,75.76028367256042,59.94427685042181
P1993,61.21441006575137,55.63055583564956
P1994,62.765745781896044,62.53309865824952
P1995,69.61722897412477,61.51423263491638
P1996,51.554084810163694,62.879313166838664
P1997,50.12256114391431,68.37994754528289
P1998,49.6745847687184,65.12805911532422
P1999,49.610940900719015,63.558659879585115
P2000,68.21689077902266,66.62291551146107
P2001,86.1142787776578,34.84398255530458
P2002,90.08107592420001,37.36315172921703
P2003,83.84913736523629,37.962836369236655
P2004,77.8302376577875,31.850577238180946
P2005,87.80276770896805,38.166634130356194
P2006,90.10183883704592,27.972184730718567
P2007,85.56753093382343,35.99340004773703
P2008,89.6441969616095,32.104379451821266
P2009,87.8362479471961,38.48083998579644
P2010,87.67038342208853,34.559543779854636
P2011,99.76471464636245,27.881586815580384
P2012,81.66670770791404,38.91794832399303
P2013,86.94610622417653,33.4088123612869
P2014,86.48479629840999,33.700999296162436
P2015,97.19342150443353,39.0106422930906
P2016,93.8800058034914,27.918864721036773
P2017,84.81980818551209,20.804606702572865
P2018,86.3577863051276,39.78351593192829
P2019,92.32625932086766,33.89243368523938
P2020,89.89964872326875,31.55557228712297
P2021,90.92141497080803,38.82939139740307
P2022,82.72850945665287,36.49823843918674
P2023,94.19595691929601,32.92449855518315
P2024,93.15315275454263,49.07327222236276
P2025,89.53045743155899,36.96653525002662
P2026,86.67874312352373,35.906255813010254
P2027,92.07122231242036,35.97421170135069
P2028,85.41137106131015,36.03180885662725
P2029,96.57988172422937,37.24317882257264
P2030,94.32894235082328,33.81494014993686
P2031,93.3745510774067,36.39633919108263
P2032,85.72090171640745,36.59260502399437
P2033,85.5373650145186,31.83559862557604
P2034,90.85197738281569,36.48622136690062
P2035,84.64845390715291,40.26992885591438
P2036,92.57402825235212,31.47635782194558
P2037,83.08086841597871,34.275477104592845
P2038,87.99325328762478,35.56570228526511
P2039,88.36597502479995,24.96271569627495
P2040,88.25243877764478,33.471904444658435
P2041,92.85147461148327,31.50900162694475
P2042,97.55403603017655,25.441797246741217
P2043,95.90025374011181,33.87840514560948
P2044,93.86813192554601,35.399007420293664
P2045,95.12799991211462,33.063190177235946
P2046,85.05620808669984,42.10252143635532
P2047,89.48933709353037,36.10779236812105
P2048,95.55638361320158,29.840223789527826
P2049,92.67970903937666,32.050526217685544
P2050,89.40523789960032,35.36139482692145
P2051,83.2490016234888,31.105814785897827
P2052,96.07982801585912,39.43095594292398
P2053,89.71812190202745,36.21561729256447
P2054,88.67590872463595,41.78291692913991
P2055,89.09841339992626,36.15921046067424
P2056,95.1571356486393,31.113142575770468
P2057,97.01455133023602,27.347692951283115
P2058,97.3333895900076,33.13662208024013
P2059,88.90785563478623,25.549949144085286
P2060,87.95342377180039,29.80096734486558
P2061,87.26559144581937,34.313445171055605
P2062,94.31006226512808,36.03801675700313
P2063,91.384544940305,29.522403055772187
P2064,86.03660659678772,43.993625091756556
P2065,86.6915953435654,43.28104126028648
P2066,88.9062246050361,35.01143968071752
P2067,94.81664322103468,41.35946210969328
P2068,89.5013434787441,33.058784732392304
P2069,89.74835798165005,36.68978764116059
P2070,94.0108665909139,35.021149294970755
P2071,92.7849883411042,43.1917986613547
P2072,91.71589325519153,36.55826428002389
P2073,83.1649012870947,21.84634931585468
P2074,91.74769078153575,34.52587884359564
P2075,87.68347796288366,36.217651020931726
P2076,89.7281832186139,40.63890125316949
P2077,90.3874989071654,31.265383574649164
P2078,94.4557480753168,33.91434462526899
P2079,92.36941507652539,32.612946469036
P2080,87.07577901526153,35.42084115092848
P2081,90.05772889594658,37.399135176834164
P2082,88.79109411010616,25.81820108114801
P2083,88.05251752385225,38.969092335719075
P2084,88.66180764340602,33.76808298742726
P2085,94.43869427657671,31.440133863705388
P2086,83.05738551790695,34.19684440237253
P2087,87.82121721938069,30.16876840123373
P2088,89.2107969484559,37.45752823623392
P2089,89.95820147294484,36.534905363431186
P2090,98.1603346433194,33.28560569221218
P2091,91.25256885590102,32.453933187004324
P2092,86.19138126050862,32.07546173291115
P2093,87.8455864281524,36.79737898773563
P2094,100.57084104015341,31.4197828186208
P2095,88.12518612473042,34.684384934443756
P2096,91.78109481919387,36.317754059773925
P2097,95.77843107276652,22.86803964732396
P2098,79.25881558411947,32.52060913994925
P2099,94.93785084394669,27.17175984197202
P2100,76.46565447137809,37.85589703109604
P2101,91.09645750666222,29.548957966002853
P2102,85.56507179675582,30.15128140182663
P2103,90.49740892863274,31.868423619084965
P2104,92.22328763538984,20.726866685478043
P2105,86.1441666069249,29.36973019544475
P2106,88.84646694732379,32.30976120754931
P2107,93.59029700953096,25.703316141699712
P2108,90.20471164348838,37.791682116058524
P2109,98.35491346452879,32.591170144532626
P2110,91.46006371958633,25.980686037188175
P2111,79.2361970805914,39.2238718789085
P2112,89.97497867858368,40.892563448992114
P2113,83.81968699963613,37.599510697643765
P2114,98.40968028244734,37.09852804178633
P2115,91.24461677515971,35.04278040412175
P2116,82.9310334429334,41.77786467855174
P2117,87.25114062087721,37.522416281915085
P2118,82.96634562042937,29.1027016774611
P2119,96.45789329650006,33.263488555210785
P2120,96.53973964219145,34.60884670470741
P2121,81.71146002168965,39.4603379986586
P2122,87.34548457009977,38.493444067585216
P2123,90.11344890393038,27.284408860285648
P2124,90.73932644416756,45.981115710763994
P2125,92.21843906331506,34.712411234972684
P2126,94.83904530880604,36.05334232601555
P2127,90.94290403618257,29.541874139204488
P2128,91.05231611605319,40.177217082084724
P2129,86.2377203155499,42.122479106234735
P2130,89.58732289134693,30.561152442307296
P2131,94.4893443461411,33.566028821308656
P2132,93.41781699368748,33.54120683870731
P2133,89.73078235411543,37.467801021671455
P2134,91.30903675915502,25.022341097741307
P2135,84.95440316957524,39.64704992395408
P2136,89.40538534994303,32.38134348614289
P2137,83.88641693134136,29.60131839362076
P2138,80.90190612017123,34.49359640649234
P2139,87.3070308873853,30.167060545073426
P2140,89.6934445867442,36.81985315426369
P2141,99.41939069494475,27.440582902183934
P2142,95.21721469485234,39.86550780507536
P2143,86.49408267280485,36.01617977293016
P2144,87.94065037798073,35.92844290209369
P2145,96.79108956032047,38.02803116315656
P2146,92.2887376795505,32.84845340022679
P2147,83.32174500784049,33.95765894729796
P2148,95.42973669688762,27.36416071705176
P2149,85.25209784320487,35.63133868117034
